diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,class
v3.0.1,1.25.2,2.4.0,1.7.0,3.11.9,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},d9d328094d3e16e633ec0fd6ae976a04daa62c0a,2D,"(1.0, 1.0)","(512, 512)",21195.80966949463,0.0,65535.0,dc1491f3c313e61f0f33d934c2b3ddd8a1906d62,"(1.0, 1.0)","(512, 512)","(55, 103, 401, 305)",122305,1,"(255.0, 255.0)","(255.0, 255.0)",43006.0,48135.0,253115628777734.0,8.291610659410454,2664.0,13.486369577010093,65535.0,1700.000572375742,45430.312170393685,45023.0,40294.0,25241.0,1117.2440453618065,45492.24557714011,2.1718499709282457,253115628777734.0,0.0039049071857862696,5631143.751402922,51434.84425436308,17149864609.683289,14725110.620673222,35202.966647432964,826.3491507980067,0.9541346286600845,21.984325120233652,5.836117490183264,327.34023454530785,0.10575898620662501,0.04778244772575389,0.9991953096476309,0.9790223100380233,-0.22334375804022047,0.9862488677930497,0.04921212375437632,206.97991156099368,4.988262087854566e-05,14.732559541785747,0.9746098422867173,0.00016625356333874116,413.9598231219874,9.32277724643265,9007.328949557777,8.85074910710365,96290.10450104247,0.7872949143619842,0.12869011824789986,477.5896733575896,8996.226704304654,51743.23370262868,1.400981153673194,71231.06002207595,6.889378322632892e-05,5.184728966747657e-05,0.9090231502300715,47278.893145324306,4.797862545177882e-05,469.6401873208578,0.0039023246866292938,9013.641518643402,51790.97945614357,1.049396297366034,54201.11504071438,5.4097583342547505e-05,5.199905659519761e-05,8.408606015317364,116568.69677935776,0.968563551502548,0.9840051510567842,0.016577081985685745,0.9879739207962233,51203.72958112686,5.1487180379513426e-05,446.6187361554428,0.0038949534836433012,9064.244144663688,51924.10517503009,1.2117715800673259,62275.93734847296,6.143592396470066e-05,5.2473926675292196e-05,101422.05680846982,0.8844998239100502,0.9533824227660239,49630.452292903356,5.048831946133896e-05,8.647470173621752,0.9375413924205879,0.07409426577215154,0.022610790510712915,0.00017183008548585132,6960680.661223467,0.27715779132691326,195.95500373455724,BENIGN
v3.0.1,1.25.2,2.4.0,1.7.0,3.11.9,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},8016202f8fac58ef2a66e9944205b2d3e11a6cfd,2D,"(1.0, 1.0)","(512, 512)",7087.712631225586,0.0,65535.0,2ed2f9a6df85ac290713ec13a1f2083edbbb56dc,"(1.0, 1.0)","(512, 512)","(155, 171, 201, 169)",33969,1,"(255.0, 255.0)","(255.0, 255.0)",50178.0,58934.0,101980497854426.0,8.80262888174968,4256.0,2.6238080819136154,65535.0,2584.6807397397756,54696.96900114811,54952.0,45842.0,19693.0,1817.4970516442065,54792.00374473162,-0.20298973034947265,101980497854426.0,0.002571045235798089,10405256.450126829,142353.6428007181,11212729415.500433,-3420816.0759834666,65454.893435819984,699.7338474516353,0.9788314570712917,20.43289206900301,5.735318693961075,272.36505891364453,0.11216555186354418,0.05269541216238521,0.9988827796921651,0.9751620902204612,-0.3394245403139442,0.9986728971662867,0.05125696836724188,355.1969014523593,4.978958936534951e-05,14.60990555919057,0.9803113813856751,0.00021883868818068015,710.3938029047226,9.96621727831636,16538.6568208179,9.415591413560547,25456.810709764784,0.7494130150950804,0.15600094816766977,87.33583561482529,16650.88358465513,142967.31302069535,1.4928022608849245,214901.42053048368,7.29118952404655e-05,6.144792012704031e-05,0.8898597495755934,126947.10612903595,5.876033596894278e-05,85.54634727070123,0.0025685133840819855,16657.36428532375,142911.4939578445,1.0605552616087262,151738.64390096362,6.363144067202654e-05,6.219879700932527e-05,8.930266212451798,32030.738996407574,0.9616990057091758,0.9804748447113545,0.020298638853841363,0.9852955549341306,140768.06818362634,6.184748248679843e-05,80.36220246630342,0.0025606921730332794,16676.605936464617,142728.46171494122,1.2651754134403976,181568.77201032406,7.068720479883095e-05,6.453657406650297e-05,27031.815855718065,0.8613521924519028,0.9431903950121616,134489.36282350315,6.311807183965575e-05,9.199105318436615,0.923871765433189,0.09358283905384944,0.004416275395293326,0.0010408099352155844,1946490.5930133767,0.9937883878283414,190.40537812626445,BENIGN
v3.0.1,1.25.2,2.4.0,1.7.0,3.11.9,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},12313bffd83ea93f250ff06a9cf9c8a8dcfe471d,2D,"(1.0, 1.0)","(512, 512)",4600.592758178711,0.0,65535.0,974887e29d3cb324ba4a4942e518aa7d0831e2ae,"(1.0, 1.0)","(512, 512)","(175, 187, 161, 137)",22057,1,"(255.0, 255.0)","(255.0, 255.0)",50762.0,58135.0,66115936279218.0,8.46575419268276,4422.0,2.279933183421089,65535.0,2366.65937437759,54677.32638164755,54921.0,46900.0,18635.0,1802.9846814489397,54749.46183863183,-0.12866627162779617,66115936279218.0,0.00311532159454755,7893551.374592126,109445.07592044429,5543050209.444709,-1504481.592238926,49588.398321557586,862.786827451164,0.9658064516695223,22.843397540134127,5.887640740462774,327.185664843568,0.10401781349469622,0.04809197793593152,0.99845890857507,0.970831239660492,-0.3213125767210881,0.9977381857875258,0.045985996090495355,311.8712312314177,6.339516024015846e-05,14.21046211215152,0.9700808518565427,0.00030909690617757734,623.7424624628339,9.728101840465207,12612.796287252237,9.044329147775045,16773.063834610326,0.7604417570209152,0.14490046046191213,68.71464841093531,12629.84610031905,109729.85356122773,1.4602620483293285,159208.37802058304,7.457278332408878e-05,6.557973169979945e-05,0.8955792567741157,98490.89890240185,6.355436716000752e-05,67.39340023858509,0.0031125765747952445,12642.10994112073,109769.34287977757,1.0569895107851153,115883.13950575641,6.755809092348886e-05,6.644327981461786e-05,8.58493098997291,20873.240793819263,0.964008849587535,0.9816384821145215,0.019188076837039807,0.9861977292040639,108279.18737152003,6.617624757824653e-05,63.51761027795418,0.003102809353619959,12686.599985781097,109904.26202921206,1.2470812368716722,136383.96433979776,7.39761151200214e-05,6.915810198744024e-05,17763.340383957795,0.8677319321947045,0.9460628450002443,104094.03131307704,6.811220167812646e-05,8.840994912335349,0.928095389218842,0.08612788488179242,0.005640663802974791,0.001155189515741499,1598701.0356624376,1.319506161624566,162.8747419524664,BENIGN
v3.0.1,1.25.2,2.4.0,1.7.0,3.11.9,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},5e3e150cdf914b19edb4a5b9353477530a830855,2D,"(1.0, 1.0)","(512, 512)",13468.76416015625,0.0,65535.0,1e2fc2c809f25ed910919ed68a7b3c2c870a04a6,"(1.0, 1.0)","(512, 512)","(119, 91, 273, 329)",89817,1,"(255.0, 255.0)","(255.0, 255.0)",22503.0,52822.0,150536942812112.0,10.463153059848905,16406.0,2.677385687071357,65535.0,9356.705211100847,39310.550474854426,40849.0,4833.0,60702.0,6794.065404199745,40939.47541467021,-0.5500891902458013,150536942812112.0,0.0008081851299839324,130721268.59230906,2114513.589965739,1851872878534.9646,-418129056.75027895,831818.4324230612,1855.0613446754128,0.9955488997007524,34.05657871195575,6.469085906510955,686.5010091261154,0.07511849694750164,0.030741066170466267,0.9996859086523002,0.9862847302848942,-0.4189598603558625,0.9999214200704789,0.029521033262088672,1380.9498832428712,1.2351715971168817e-05,16.539360762495097,0.997364812170966,6.293653855798037e-05,2761.8997664857347,11.727396683781407,208418.3734419335,10.872550697213716,75373.86130687954,0.8391937083946196,0.09210660332784944,72.58876381976685,209154.13199641748,2113395.296335883,1.2844450382444303,2718710.688188205,1.343603847245808e-05,1.2950271837288432e-05,0.9336066668893417,1972086.5303005774,1.284112770882636e-05,71.74096663771365,0.0008080324622659231,209092.40509530756,2113219.542409195,1.0351639956968723,2188064.173492198,1.3140162897497127e-05,1.308131412083424e-05,10.540433669855796,86768.55493720746,0.9772892882192885,0.9885071868354544,0.011772876682742135,0.9913654745538117,2094840.1561713559,1.3066735147489125e-05,69.24816922431083,0.0008075023231530253,208934.81972628564,2112671.204335557,1.1479430010728113,2427698.4543705396,1.373291632001723e-05,1.3485236697443813e-05,78433.66190120808,0.9146142765661653,0.9662003727630332,2040751.8106242,1.3430370025700092e-05,10.716673337551352,0.9547858423238362,0.0509899036698637,0.0006097273174847768,0.0006102745841765902,40153369.71024841,2.6767139869046606,1279.399911348374,BENIGN
v3.0.1,1.25.2,2.4.0,1.7.0,3.11.9,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},30e8a2964d2fc132e80a66a46cee38bed8823e17,2D,"(1.0, 1.0)","(512, 512)",17959.379695892334,0.0,65535.0,727de068200db43c350f8ef96f4b9a8de03a4f8d,"(1.0, 1.0)","(512, 512)","(107, 83, 297, 345)",102465,1,"(255.0, 255.0)","(255.0, 255.0)",36902.0,52522.0,220400389469199.0,9.604569560097863,6818.0,5.250725859067719,65535.0,4693.461035226459,45946.846542721905,47039.0,16005.0,49530.0,2967.769615893152,46378.68242910577,-1.1057587872623982,220400389469199.0,0.0016301311308938513,39869476.63940895,1499745.7054661228,333156726180.1584,-140120092.63396633,251490.37643884518,1627.978885376347,0.9871311217458622,31.83945919791462,6.374316532846144,605.8732084082097,0.0791132742110655,0.03291906800080116,0.9995861930896699,0.9843365754972956,-0.33037660882681774,0.9991068289928026,0.031980457926809855,1198.8661647382473,1.9088168533995025e-05,16.028662938377533,0.9947251667990089,9.683079071350053e-05,2397.732329476502,10.815967412419003,63279.58883105496,10.048759645273227,85181.21156492461,0.8313200757812386,0.09701049541622889,167.0313863270385,63790.94408390734,1499932.007465964,1.3006099643780804,1959880.356697409,1.1543176515367338e-05,1.1220724286734318e-05,0.9299959471255768,1393140.278688048,1.114402626567114e-05,164.9495126528685,0.0016295893600511255,63821.712381940575,1499587.1269647335,1.0372051203505745,1556466.8471360249,1.1385457291599299e-05,1.1345282777233325e-05,9.69162293495332,98797.64184361938,0.9760510675709669,0.987864148733714,0.01247980003682317,0.9908869904166859,1485671.9763033686,1.1335382058579859e-05,158.83348878206772,0.0016279427345523355,63913.413671383285,1498585.449649984,1.157737759693339,1739798.231563951,1.1898748716203406e-05,1.1729399346422005e-05,88811.20002664835,0.9102585918051017,0.9643658716574252,1444289.2290370574,1.1689990713588006e-05,9.880199877726087,0.9521983116186015,0.05481477899790658,0.0013945177147499813,0.00028976846649885195,28378756.069339518,1.1148184005991426,581.0579784739776,BENIGN
v3.0.1,1.25.2,2.4.0,1.7.0,3.11.9,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},b49ea8c41b0edd552606ab449a4f6837b1079f00,2D,"(1.0, 1.0)","(512, 512)",17537.541793823242,0.0,65535.0,a9a46bf8521a36fd189009768247b97354ee2741,"(1.0, 1.0)","(512, 512)","(123, 91, 265, 329)",87185,1,"(255.0, 255.0)","(255.0, 255.0)",48852.0,57024.0,243297752480800.0,8.48700352780483,4410.0,2.921266096458996,65535.0,2556.2043577808017,52731.10461661983,52446.0,42681.0,22854.0,1819.7708694584758,52826.05297939539,0.38283746888314085,243297752480800.0,0.0032094257816740034,10022479.29298379,177695.27177626733,11423512820.241776,6085575.9325374905,62776.177020631876,1127.7418594308087,0.9646872049327245,26.362283513092482,6.076108687594935,414.3357623784233,0.09333294182909344,0.04150351572999725,0.9986590333763108,0.9724589693265077,-0.26181392439200823,0.9936095519924741,0.03648750549783878,402.8438251934322,4.723222987485106e-05,14.747879152718845,0.9670950685546982,0.0001815376488819787,805.6876503868427,9.953782284928792,15975.979720015523,9.078016487377624,67146.78074210013,0.7701643716476473,0.13900126857526032,279.81378677524805,16035.689488227668,178252.9091701554,1.4384469805585822,254637.0342834203,2.420966209116992e-05,2.03961430365235e-05,0.9005156468046873,160897.17611193948,1.952712872520447e-05,274.6967812451815,0.003206830277533562,16054.662497670311,178322.61005723407,1.054047688690918,187743.9782368401,2.10753669759924e-05,2.0604245185584138e-05,8.611588418938533,82714.9881018469,0.965597124791746,0.9825084590239146,0.01808748065352235,0.9868226199205191,176024.85283467342,2.04894346887326e-05,259.8567734945396,0.0031993791444889816,16110.9034013237,178543.02607699978,1.2339542729097155,219247.51955774985,2.32942489118032e-05,2.1252375782509398e-05,70975.09453220226,0.8738515227860069,0.9487590852940332,169595.90205691537,2.0804343942744388e-05,8.866766470610697,0.9315937374548374,0.08170384187711847,0.01774979263265373,0.00023425523294301102,3307157.274347336,1.4747550576961395,67.11276768680409,BENIGN
v3.0.1,1.25.2,2.4.0,1.7.0,3.11.9,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},b90d4cab124aa55cabe390ed38f2d82ae3171050,2D,"(1.0, 1.0)","(512, 512)",14329.307304382324,0.0,65535.0,0861e8d2a5006c8017f920852bb68f83bbf4fdbf,"(1.0, 1.0)","(512, 512)","(119, 131, 273, 249)",67977,1,"(255.0, 255.0)","(255.0, 255.0)",51115.0,60281.0,208377147232160.0,8.853131271709325,5021.0,2.4342331624037397,65535.0,2825.3853347695317,55259.01310737455,54880.0,43846.0,21689.0,2082.461590829546,55366.11455533466,0.09583060081815961,208377147232160.0,0.00243543593322957,11848111.3534478,228085.92428645326,13274687669.90958,2137962.781506823,74205.74166372232,1521.1615872672965,0.9598206050053331,30.800483108965164,6.325227746868102,562.4324070324041,0.08120175963236295,0.03391677241951055,0.9979986139156279,0.9664342087345578,-0.26311980152388803,0.9951478185812878,0.03300133380353382,458.16455066173216,2.8837039384975582e-05,15.374945312190595,0.9669960842270018,0.00011651508930502752,916.3291013234564,10.035891014808612,18931.725812747023,9.309319294781618,56277.39186783765,0.8278887251252284,0.09866440572396927,165.5536284331465,18956.30923528425,228623.64967562558,1.3066037041940657,302359.7195816232,2.4968654671155417e-05,2.3049017988108933e-05,0.9284340250705712,211499.45147163747,2.259644557734067e-05,163.49046006794907,0.002435239921454036,18962.963816303673,228481.67096808253,1.037881836707366,237581.25114139877,2.3497394170064836e-05,2.325918296284928e-05,8.943790850904401,65489.98110772135,0.9754890278502214,0.9876171352074967,0.012641645640332266,0.9906744358439232,226247.10251223884,2.3200507068844234e-05,157.45162687121118,0.0024349193812818752,18980.200481414828,228050.50802610416,1.1601045403934183,266591.8798404058,2.4911797693078606e-05,2.3906717320779132e-05,58708.64595447235,0.9079030983928051,0.9634169579157903,219319.48456594432,2.3674538064323396e-05,9.137459891040018,0.9512629271665416,0.05501146729391398,0.011625010085907349,0.0003070158430138321,4261381.604135809,1.6982166481416396,70.2492216287106,BENIGN
v3.0.1,1.25.2,2.4.0,1.7.0,3.11.9,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},0c5b44e1c5abc87f1e2521738edbbe6c8ed3ad9c,2D,"(1.0, 1.0)","(512, 512)",11724.00894165039,0.0,65535.0,7c048ac4920eb9a3ec286d38b16685877220c140,"(1.0, 1.0)","(512, 512)","(119, 123, 273, 265)",72345,1,"(255.0, 255.0)","(255.0, 255.0)",36314.0,47481.0,132172744519550.0,9.255988007232926,4924.0,4.732002485778779,65535.0,3445.9543382447705,42482.25309281913,42821.0,27375.0,38160.0,2126.59456670322,42743.16660929597,0.060713415723319626,132172744519550.0,0.002116083354958399,22236463.947693277,400752.9250969371,93847461125.93427,3016611.705479669,140128.81142834085,2003.5030098863706,0.9718073266851506,35.27683201179793,6.52261561575611,749.1172543289781,0.07350145025138988,0.030025325253624762,0.9991434119035002,0.977717308130299,-0.3018934112490914,0.9981049864868067,0.029002536405679777,605.1624429003441,2.3541756712243448e-05,15.71408201933029,0.9779909130841122,0.00010423806292979434,1210.3248858006773,10.4448136801205,35533.078609556665,9.669699674842029,61068.53995438524,0.8441293794233912,0.09022461193950793,153.08805031446542,35578.03373629464,401371.47357799433,1.2764254613311217,510500.3194968554,2.1481862009764838e-05,1.983296175661375e-05,0.9358222752090677,375943.2858708465,1.945792931043106e-05,151.3460107686508,0.0021155736230039283,35590.744197995955,401438.0184146665,1.0341333326202382,414933.94988981297,2.0191118512821624e-05,1.9989899713134664e-05,9.335914745239744,69967.63424476454,0.978031597878279,0.988858939802336,0.011468137232511725,0.9916473715606133,398134.3647578318,1.9940466246252126e-05,146.2332090091653,0.0021139909360332683,35632.4199960477,401629.3631711337,1.1441726660305895,458513.6278948738,2.1334202583384586e-05,2.047244359585353e-05,63486.72836614913,0.9177831029888271,0.9674846482140046,388725.54594310484,2.0284097040810894e-05,9.510912522922203,0.9561683599419448,0.05038943003896671,0.003657810919276432,0.00028539922776878537,18756142.01776343,1.1154058654306696,332.4610470321023,BENIGN
v3.0.1,1.25.2,2.4.0,1.7.0,3.11.9,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},c0b51fd25969d0f1a7e2d8778b0f7a7dabfd8cc0,2D,"(1.0, 1.0)","(512, 512)",16059.264377593994,0.0,65535.0,504efe4aa74fc9e5ddbfd775ff83de46d64fb9ae,"(1.0, 1.0)","(512, 512)","(123, 83, 265, 345)",91425,1,"(255.0, 255.0)","(255.0, 255.0)",37654.0,53086.0,197397602308275.0,9.746431701262388,7591.0,3.672885365352238,65535.0,4846.873924075382,46046.92153130982,46985.0,21671.0,43864.0,3257.445036236807,46466.33852474086,-0.8178854213974066,197397602308275.0,0.0013990993781876585,38801633.38521264,1015287.1485386312,221372713427.3428,-99904671.92013592,245547.92813821434,1522.567636870879,0.9876704681289175,30.714943388945766,6.328113061420676,570.9233328422878,0.08117630329431716,0.0337041847206414,0.9995070494414926,0.9829848559342778,-0.3452852368118995,0.9993936938235384,0.03402543852729222,976.8729569083446,1.7264902597621447e-05,16.122685318894078,0.9907341042105013,8.655646948239284e-05,1953.7459138169675,10.864080076497956,61767.62394377201,10.17209159524315,76586.21546622914,0.8376944541014947,0.0927135448522688,127.91266065080667,62083.50813577285,1015435.9612687996,1.2869674596663931,1309614.5460760186,1.4105340871093502e-05,1.3558635991435466e-05,0.9329287819402667,946784.0164217027,1.3429016052527615e-05,126.40975240222429,0.0013988910355225794,62096.64963402403,1015329.8277402456,1.0355096970774387,1051707.952747152,1.3763332247087878e-05,1.3695307225059881e-05,9.829072068131733,88293.11555222067,0.9770761875574396,0.9883975936560022,0.011888487382706042,0.9912824381905658,1006398.6827097682,1.367856607871245e-05,122.00626941282995,0.0013983686851749583,62134.57543288695,1015048.5457827597,1.1495031461678644,1168082.2016183566,1.4400672946563258e-05,1.4115510482102105e-05,79721.48511730794,0.9137237689521707,0.9658322253932232,980086.3051260696,1.4049074147809222e-05,10.010149434678926,0.9543232157506153,0.05148625266454019,0.0014867457961633282,0.0003993226345366146,19664591.950423237,1.2061513015028307,454.12382269270404,BENIGN
v3.0.1,1.25.2,2.4.0,1.7.0,3.11.9,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},d718f39cc15e4c4f68e8f0e5d86e75f9989574d9,2D,"(1.0, 1.0)","(512, 512)",29587.718452453613,0.0,65535.0,50cad85e19ed1133e769ed54a686a36d67238c0d,"(1.0, 1.0)","(512, 512)","(43, 55, 425, 401)",170425,1,"(255.0, 255.0)","(255.0, 255.0)",30822.0,56405.0,367819272695046.0,10.140820928675502,13204.0,2.443787384706253,65535.0,7682.405034838491,45511.18008508141,47336.0,19456.0,46079.0,5598.144224386578,46456.93879984413,-0.5436930520726725,367819272695046.0,0.0009901134521426674,86979649.91575184,1225995.7889927593,746730177432.2545,-225012152.64030248,552564.0500270103,2113.4544082287193,0.9923775258361008,36.17541837103108,6.553408934777832,788.193928834099,0.07223124375725082,0.0292307230745598,0.9993798331967726,0.9809788676963551,-0.3414412966112013,0.999495608696805,0.02788067905229997,1043.2560175961291,1.0637123756082381e-05,16.81608849260777,0.9941341565377321,5.0049742112532214e-05,2086.512035192273,11.410063276438603,138669.37610881182,10.560927979051973,144027.865565498,0.8451099637112983,0.08803738395384748,168.74008508141412,139166.2180137891,1226956.075194367,1.2718145811940735,1559767.359149186,8.964877295513607e-06,8.314822381003579e-06,0.9363012403631443,1148678.7946297247,8.162738997059217e-06,166.8948747464971,0.0009901802441278842,139145.0209155844,1226962.5050980612,1.0336137534749275,1268151.7064472125,8.461145791757789e-06,8.380737939690705e-06,10.221954896273829,164879.80217049445,0.9782226665880115,0.9889980930027873,0.011237892194391415,0.9917268971820485,1216806.8107145105,8.360987388194244e-06,161.46815427267597,0.0009903834384594567,139077.89924656152,1226908.6796413062,1.1414595549449202,1400296.5040788536,8.919553965717076e-06,8.583722788889394e-06,149661.96165264113,0.9179688023052647,0.9675984462191037,1187039.676386529,8.506262580373495e-06,10.398120837525815,0.9566436849053837,0.04876297916668594,0.0027116153778738417,0.00026230859143485345,21000402.377584625,3.197925863914568,290.1539297972796,BENIGN
